"","Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
"1611",2023-07-20,"WL1","2","2","P",NA,NA,"0.81","11.4",1,NA,"0.0","2.0",3.6,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1612",2023-07-20,"WL1","2","2","V",NA,NA,"0.63","2.5",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1613",2023-07-20,"WL1","2","2","P",NA,NA,"0.92","15.2",1,NA,"0.0","3.0",5.1,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1614",2023-07-20,"WL1","2","2","P",NA,NA,"0.43","13.5",1,NA,"0.0","2.0",4.8,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1615",2023-07-20,"WL1","2","2","V",39,49,"1.13","4.0",1,"1.6",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",874,NA,NA,NA,NA,NA,"Y",NA,NA,1.13
"1616",2023-07-20,"WL1","2","2.5","P",NA,NA,"0.84","11.5",1,NA,"0.0","2.0",5.1,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1617",2023-07-20,"WL1","2","3.5","V",36,11,"1.21","2.9",1,"7.4",NA,NA,NA,0,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",888,NA,NA,NA,NA,NA,"Y",NA,NA,1.21
"1618",2023-07-20,"WL1","2","3.5","V",NA,NA,"0.95","3.6",1,"0.6",NA,NA,NA,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1619",2023-07-20,"WL1","2","3.5","V",NA,NA,"0.26","1.8",1,"0.6",NA,NA,NA,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1620",2023-07-20,"WL1","2","3.5","V",NA,NA,"0.53","2.2",1,"0.4",NA,NA,NA,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1621",2023-07-20,"WL1","2","3.5","V",NA,NA,"0.71","2.3",1,"1.1",NA,NA,NA,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1622",2023-07-20,"WL1","2","3.5","P",47,33,"1.76","15.6",1,NA,"0.0","5.0",6.1,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",860,NA,NA,NA,NA,NA,"N",NA,NA,1.76
"1623",2023-07-20,"WL1","2","3.5","P",45,46,"1.16","10.2",1,NA,"0.0","2.0",5.3,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",230,NA,NA,NA,NA,NA,"N",NA,NA,1.16
"1624",2023-07-20,"WL1","2","3.5","P",33,36,"1.21","23.2",1,NA,"0.0","7.0",5.6,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",735,NA,NA,NA,NA,NA,"N",NA,NA,1.21
"1625",2023-07-20,"WL1","2","3.5","V",NA,NA,"0.89","4.1",1,"0.3",NA,NA,NA,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1626",2023-07-20,"WL1","2","3.5","V",NA,NA,"0.50","4.9",1,"0.7",NA,NA,NA,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1627",2023-07-20,"WL1","2","3.5","P",NA,NA,"0.65","13.1",1,NA,"0.0","3.0",4.7,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1628",2023-07-20,"WL1","2","3.5","P",27,32,"1.09","15.9",1,NA,"0.0","3.0",5.4,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",834,NA,NA,NA,NA,NA,"N",NA,NA,1.09
"1629",2023-07-20,"WL1","2","3.5","P",28,33,"1.13","16.3",1,NA,"0.0","8.0",5.4,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",465,NA,NA,NA,NA,NA,"N",NA,NA,1.13
"1630",2023-07-20,"WL1","2","3.5","V",NA,NA,"0.79","3.5",1,"1.1",NA,NA,NA,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1631",2023-07-20,"WL1","2","4","V",NA,NA,"0.53","2.3",1,"0.9",NA,NA,NA,0,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1632",2023-07-20,"WL1","2","4","V",NA,NA,"0.47","2.2",1,"0.5",NA,NA,NA,0,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1633",2023-07-20,"WL1","2","4","V",NA,NA,"0.44","2.9",1,"0.3",NA,NA,NA,0,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1634",2023-07-20,"WL1","2","4.5","V",NA,NA,"0.74","2.7",1,"0.9",NA,NA,NA,0,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"1635",2023-07-20,"WL1","2","6.5","V",12,13,"1.94","5.5",1,"2.0",NA,NA,NA,0,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",235,NA,NA,NA,NA,NA,"N",NA,NA,1.94
"1636",2023-07-20,"WL1","3","0","V",28,34,"2.78","10.9",1,"0.4",NA,NA,NA,NA,"almost dead",2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",705,NA,NA,NA,NA,NA,"N",NA,NA,2.78
"1637",2023-07-20,"WL1","3","0","P",23,0,"1.52","11.4",1,NA,"0.0","4.0",3.9,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",835,NA,NA,NA,NA,NA,"N",NA,NA,1.52
"1638",2023-07-20,"WL1","3","0.5","P",26,5,"1.06","13.2",1,NA,"0.0","3.0",3.9,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",604,NA,NA,NA,NA,NA,"N",NA,NA,1.06
"1639",2023-07-20,"WL1","3","0.5","P",24,17,"1.09","13.1",2,NA,"0.0","3.0",3.1,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",173,NA,NA,NA,NA,NA,"N",NA,NA,1.09
"1640",2023-07-20,"WL1","3","0.5","X",43,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",834,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",2023-07-20,"WL1","3","0.5","X",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",161,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",2023-07-20,"WL1","3","0.5","X",22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",2023-07-20,"WL1","3","0.5","P",28,6,"1.32","11.1",1,NA,"0.0","3.0",4.4,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",174,NA,NA,NA,NA,NA,"N",NA,NA,1.32
"1644",2023-07-20,"WL1","3","0.5","P",25,7,"2.16","13.8",1,NA,"0.0","11.0",5.6,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",663,NA,NA,NA,NA,NA,"N",NA,NA,2.16
"1645",2023-07-20,"WL1","3","0.5","P",0,9,"1.08","15.7",1,NA,"0.0","3.0",4.1,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",678,NA,NA,NA,NA,NA,"N",NA,NA,1.08
"1646",2023-07-20,"WL1","3","0.5",NA,42,3,NA,NA,NA,NA,NA,NA,NA,NA,"band not found",2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",2023-07-20,"WL1","3","0.5","P",41,2,"0.89","13.4",1,NA,"0.0","4.0",4.1,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",146,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1648",2023-07-20,"WL1","3","0.5","P",30,16,"1.1","14.4",1,NA,"0.0","3.0",4.2,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",206,NA,NA,NA,NA,NA,"N",NA,NA,1.1
"1649",2023-07-20,"WL1","3","0.5","X",32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",827,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",2023-07-20,"WL1","3","0.5","X",27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"white",830,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",2023-07-20,"WL1","3","1","X",28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",2023-07-20,"WL1","3","1","X",35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",700,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",2023-07-20,"WL1","3","1",NA,45,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",2023-07-20,"WL1","3","1","X",26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",601,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",2023-07-20,"WL1","3","1","X",11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",674,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",2023-07-20,"WL1","3","1","P",9,16,"1.46","19.6",1,NA,"0.0","9.0",2.3,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",667,NA,NA,NA,NA,NA,"N",NA,NA,1.46
"1657",2023-07-20,"WL1","3","1","X",9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",150,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",2023-07-20,"WL1","3","1","X",12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",171,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",2023-07-20,"WL1","3","1","X",14,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",702,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",2023-07-20,"WL1","3","1","P",3,1,"2.98","26.1",1,NA,"0.0","16.0",7.6,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",605,NA,NA,NA,NA,NA,"N",NA,NA,2.98
"1661",2023-07-20,"WL1","3","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"band found- plant dead",2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",2023-07-20,"WL1","3","1.5","X",19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",165,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",2023-07-20,"WL1","3","1.5","X",9,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",2023-07-20,"WL1","3","1.5","X",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",2023-07-20,"WL1","3","1.5","X",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",604,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",2023-07-20,"WL1","3","1.5","X",27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",2023-07-20,"WL1","3","1.5","X",23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",602,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",2023-07-20,"WL1","3","1.5","P",28,11,"2.42","27.4",1,NA,"0.0","15.0",5.9,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",162,NA,NA,NA,NA,NA,"N",NA,NA,2.42
"1669",2023-07-20,"WL1","3","1.5","P",15,28,"1.24","18.5",1,NA,"0.0","3.0",2.3,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",704,NA,NA,NA,NA,NA,"N",NA,NA,1.24
"1670",2023-07-20,"WL1","3","1.5","X",19,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",2023-07-20,"WL1","3","1.5","X",31,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",2023-07-20,"WL1","3","2","X",49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",2023-07-20,"WL1","3","2","X",30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",2023-07-20,"WL1","3","2.5","P",47,2,"2.48","20.2",2,NA,"0.0","23.0",5.2,2,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",607,NA,NA,NA,NA,NA,"N",NA,NA,2.48
"1675",2023-07-20,"WL1","3","2.5","X",27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",168,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",2023-07-20,"WL1","3","2.5","X",40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",2023-07-20,"WL1","3","2.5","X",22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",2023-07-20,"WL1","3","2.5","X",28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",824,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",2023-07-20,"WL1","3","2.5","X",40,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",706,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",2023-07-20,"WL1","3","2.5","X",6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",2023-07-20,"WL1","3","2.5","P",34,28,"1.92","25.4",1,NA,"0.0","7.0",4.4,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",825,NA,NA,NA,NA,NA,"Y",NA,NA,1.92
"1682",2023-07-20,"WL1","3","2.5","P",47,0,"3.93","28.5",3,NA,"0.0","62.0",5.7,3,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",664,NA,NA,NA,NA,NA,"Y",NA,NA,3.93
"1683",2023-07-20,"WL1","3","2.5","X",39,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",146,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",2023-07-20,"WL1","3","3","X",39,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",2023-07-20,"WL1","3","3","P",26,14,"1.7","33.5",1,NA,"0.0","14.0",5.1,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",142,NA,NA,NA,NA,NA,"N",NA,NA,1.7
"1686",2023-07-20,"WL1","3","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",833,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",2023-07-20,"WL1","3","3","P",22,30,"1.19","20.6",1,NA,"0.0","8.0",4.8,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",839,NA,NA,NA,NA,NA,"N",NA,NA,1.19
"1688",2023-07-20,"WL1","3","3","X",17,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",2023-07-20,"WL1","3","3","P",21,36,"1.46","30.3",1,NA,"0.0","20.0",6.5,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",822,NA,NA,NA,NA,NA,"N",NA,NA,1.46
"1690",2023-07-20,"WL1","3","3","X",38,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",2023-07-20,"WL1","3","3","X",9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",829,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",2023-07-20,"WL1","3","3","X",35,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693",2023-07-20,"WL1","3","3","X",20,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694",2023-07-20,"WL1","3","3.5","X",20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",2023-07-20,"WL1","3","3.5","X",9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",2023-07-20,"WL1","3","3.5","X",12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",2023-07-20,"WL1","3","3.5","X",15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698",2023-07-20,"WL1","3","3.5","X",38,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699",2023-07-20,"WL1","3","4","F",0,0,"1.97","5.7",1,NA,"1.0","0.0",NA,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",40,NA,NA,NA,NA,NA,"N",NA,NA,1.97
"1700",2023-07-20,"WL1","3","4","X",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",2023-07-20,"WL1","3","4","X",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",2023-07-20,"WL1","3","4","X",26,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",2023-07-20,"WL1","3","4","X",7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704",2023-07-20,"WL1","3","4","X",19,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",2023-07-20,"WL1","3","4.5","P",31,7,"2.68","36.5",1,NA,"0.0","29.0",7,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",43,NA,NA,NA,NA,NA,"N",NA,NA,2.68
"1706",2023-07-20,"WL1","3","4.5","P",34,40,"3.73","36.9",1,NA,"4.0","98.0",5,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",3,NA,NA,NA,NA,NA,"Y",NA,NA,3.73
"1707",2023-07-20,"WL1","3","4.5","X",2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"white",31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708",2023-07-20,"WL1","3","4","P",5,50,"2.28","20.1",1,NA,"0.0","16.0",2.8,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",632,NA,NA,NA,NA,NA,"N",NA,NA,2.28
"1709",2023-07-20,"WL1","3","3","V",NA,NA,"0.35","2.2",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1710",2023-07-20,"WL1","3","3","P",9,50,"1.75","19.5",1,NA,"0.0","22.0",5.4,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",677,NA,NA,NA,NA,NA,"N",NA,NA,1.75
"1711",2023-07-20,"WL1","3","2.5","P",34,42,"2.72","25.6",1,NA,"0.0","25.0",5.9,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",511,NA,NA,NA,NA,NA,"Y",NA,NA,2.72
"1712",2023-07-20,"WL1","3","0","P",36,20,"1.74","18.6",1,NA,"0.0","10.0",6.6,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",657,NA,NA,NA,NA,NA,"N",NA,NA,1.74
"1713",2023-07-20,"WL1","3","0.5","P",10,30,"1.58","14.3",1,NA,"0.0","7.0",4.2,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",776,NA,NA,NA,NA,NA,"N",NA,NA,1.58
"1714",2023-07-20,"WL1","3","0.5","P",16,28,"1.54","20.6",1,NA,"0.0","8.0",5,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",473,NA,NA,NA,NA,NA,"N",NA,NA,1.54
"1715",2023-07-20,"WL1","3","0.5","P",27,35,"1.75","19.1",1,NA,"0.0","8.0",5.2,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",256,NA,NA,NA,NA,NA,"N",NA,NA,1.75
"1716",2023-07-20,"WL1","3","0.5","P",35,35,"2.07","18.8",1,NA,"1.0","5.0",5.5,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",803,NA,NA,NA,NA,NA,"N",NA,NA,2.07
"1717",2023-07-20,"WL1","3","0.5","P",35,40,"1.1","9.4",1,NA,"0.0","2.0",3.2,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",400,NA,NA,NA,NA,NA,"N",NA,NA,1.1
"1718",2023-07-20,"WL1","3","0","P",46,10,"1.64","25.2",1,NA,"0.0","11.0",4.8,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",709,NA,NA,NA,NA,NA,"N",NA,NA,1.64
"1719",2023-07-20,"WL1","3","0.5","P",0,35,"1.43","16.2",1,NA,"0.0","4.0",5.1,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",855,NA,NA,NA,NA,NA,"N",NA,NA,1.43
"1720",2023-07-20,"WL1","3","1","P",10,31,"2.07","20.3",1,NA,"1.0","12.0",2.9,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",860,NA,NA,NA,NA,NA,"N",NA,NA,2.07
"1721",2023-07-20,"WL1","3","1","P",10,37,"1.6","15.7",1,NA,"0.0","7.0",5.8,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",736,NA,NA,NA,NA,NA,"N",NA,NA,1.6
"1722",2023-07-20,"WL1","3","1","P",10,38,"1.07","20.4",1,NA,"0.0","6.0",4.1,1,NA,2023,NA,"MW",2024-01-31,NA,NA,NA,NA,NA,"pink",67,NA,NA,NA,NA,NA,"N",NA,NA,1.07
